model,INVENTORY_ID,PLOT_ID,AGE,MUNICIPALITY,SPECIE_IFN_ID,BASAL_AREA,DENSITY,MEAN_DBH,MEAN_H,QM_DBH,DOMINANT_H
Ppin_gal_coast,IFN2,15_1061_IFN2,22,31,26,26.5781583333333,735.649514735872,20.8495192307692,15.1778846153846,21.4477641384472,17
Ppin_gal_coast,IFN2,15_1064_IFN2,6,21,26,8.626476,175.989999294505,20.2977491961415,15.0192926045016,24.9820327718701,15.0192926045016
Ppin_gal_coast,IFN2,15_1070_IFN2,32,17,26,13.67447775,359.902377978473,19.569909591195,11.0233883647799,21.9947016695617,19.6989247311828
Ppin_gal_coast,IFN2,15_1166_IFN2,2,17,26,25.2654118333333,243.04728198389,34.4736903376019,22.6664726426077,36.3808520249714,24.3046875
Ppin_gal_coast,IFN2,15_1177_IFN2,2,64,26,22.8955525555556,654.5865970544,18.4641020099416,13.8621136805706,21.1031394872387,20.9973404255319
Ppin_gal_coast,IFN2,15_118_IFN2,7,54,26,2.92768125,413.802852038928,9.33461538461538,5.46153846153846,9.49118011629745,5.8
Ppin_gal_coast,IFN2,15_1202_IFN2,28,63,26,17.2279583333333,1085.79038953804,12.7345276872964,10.3501628664495,14.2134324228099,19.2297297297297
Ppin_gal_coast,IFN2,15_1229_IFN2,24,27,26,23.9736229166667,923.098669932993,17.1036398467433,12.8352490421456,18.1843520896275,17.75
Ppin_gal_coast,IFN2,15_1263_IFN2,12,50,26,27.3456770833333,877.120575262001,18.3280241935484,14.5987903225806,19.9236888405769,19.75
Ppin_gal_coast,IFN2,15_1282_IFN2,2,39,26,13.6916673611111,431.486734604694,19.5110655737705,10.1024590163934,20.1001595499744,11.375
Ppin_gal_coast,IFN2,15_1285_IFN2,8,50,26,0.731025,127.323954473516,8.55,7,8.55,7
Ppin_gal_coast,IFN2,15_1316_IFN2,2,3,26,10.94143125,159.154943091895,28.8722222222222,15.4111111111111,29.5857144581638,16.4375
Ppin_gal_coast,IFN2,15_1322_IFN2,2,3,26,15.1985923611111,505.759041380912,18.1765734265734,14.2762237762238,19.5607235447569,16.875
Ppin_gal_coast,IFN2,15_1325_IFN2,20,50,26,29.2399013888889,1046.88584789336,18.4682432432432,14.9712837837838,18.8579007924344,15.5625
Ppin_gal_coast,IFN2,15_1334_IFN2,20,3,26,9.243925,569.42101861767,13.7869565217391,8.33850931677019,14.3769419428239,9.68571428571429
Ppin_gal_coast,IFN2,15_1340_IFN2,25,50,26,9.76646875,604.788783749202,14.0078947368421,7.39473684210526,14.3391027760126,7.625
Ppin_gal_coast,IFN2,15_1349_IFN2,32,52,26,35.5455501111111,275.5856259049,39.8389117043121,21.9969199178645,40.5246617310853,23.5294117647059
Ppin_gal_coast,IFN2,15_1354_IFN2,2,52,26,8.616,636.619772367581,12.985,9.575,13.1270712651376,6.875
Ppin_gal_coast,IFN2,15_1368_IFN2,7,52,26,22.7954744722222,320.997836333787,29.3233362714852,13.7007492287351,30.0696466604859,14.3978494623656
Ppin_gal_coast,IFN2,15_1371_IFN2,2,16,26,11.594625,633.082995854428,14.4905027932961,5.82960893854749,15.2704940596831,7.82857142857143
Ppin_gal_coast,IFN2,15_1378_IFN2,22,52,26,26.6838236111111,882.213533440942,17.9555003207184,12.1297305965362,19.6242122323639,18.0923913043478
Ppin_gal_coast,IFN2,15_1381_IFN2,7,52,26,5.42709722222222,56.5884242104517,34.5625,18.625,34.9441965854132,18.625
Ppin_gal_coast,IFN2,15_1392_IFN2,32,52,26,47.3868766111111,692.359370214876,28.1864732325296,19.1969758888435,29.5201333047637,21.1693548387097
Ppin_gal_coast,IFN2,15_1393_IFN2,17,52,26,21.2902434444444,471.947457915167,23.1662470023981,15.2378597122302,23.9661651363527,16.6385869565217
Ppin_gal_coast,IFN2,15_1404_IFN2,27,52,26,17.607069,469.966863067801,19.664238410596,10.7030403371463,21.8406205543955,16.2150259067358
Ppin_gal_coast,IFN2,15_1414_IFN2,2,52,26,17.2324819444444,774.554056380557,15.5844748858447,12.5502283105023,16.8307360444838,14.375
Ppin_gal_coast,IFN2,15_1439_IFN2,22,52,26,24.1087861111111,788.70116243317,18.8219730941704,11.6345291479821,19.7281558826249,13.3125
Ppin_gal_coast,IFN2,15_1445_IFN2,10,34,26,6.6165625,555.273912565057,11.7286624203822,6.0859872611465,12.3173599723276,7.30645161290323
Ppin_gal_coast,IFN2,15_1463_IFN2,32,92,26,26.7774541666667,742.723067762178,20.4404761904762,12.102380952381,21.4252671261894,14.0625
Ppin_gal_coast,IFN2,15_1476_IFN2,7,34,26,37.6716880833333,1704.30186615828,15.5376068730804,12.7044907445837,16.7760356486369,24.580310880829
Ppin_gal_coast,IFN2,15_1477_IFN2,2,92,26,16.1046993055556,392.582192960009,22.0220720720721,11.1441441441441,22.8542025035238,12.4375
Ppin_gal_coast,IFN2,15_1510_IFN2,2,92,26,24.8869972222222,675.524314012267,19.4502617801047,11.9319371727749,21.6581230302563,16.875
Ppin_gal_coast,IFN2,15_1511_IFN2,17,92,26,39.0873270833333,891.267681314614,22.4974206349206,14.3452380952381,23.6302853750174,16.1875
Ppin_gal_coast,IFN2,15_1517_IFN2,2,92,26,11.9672958333333,406.729299012621,18.9286956521739,12.5260869565217,19.3553194575638,14.1764705882353
Ppin_gal_coast,IFN2,15_1527_IFN2,32,92,26,19.2967569444444,877.120575262001,15.5645161290323,9.5383064516129,16.7366129700629,12.75
Ppin_gal_coast,IFN2,15_1536_IFN2,32,92,26,26.6824504444444,507.315223046699,23.927440044618,13.6939486893475,25.8778962803229,16.2961956521739
Ppin_gal_coast,IFN2,15_1541_IFN2,2,92,26,4.34661875,286.478897565412,13.2722222222222,9.66666666666667,13.8990307415861,10.25
Ppin_gal_coast,IFN2,15_1542_IFN2,2,92,26,20.12014975,616.955294954449,17.7333295115799,9.14549415271727,20.3771675187709,14.2608695652174
Ppin_gal_coast,IFN2,15_1546_IFN2,32,92,26,29.1725006944444,675.524314012267,22.8452879581152,13.1780104712042,23.4488417758377,15.375
Ppin_gal_coast,IFN2,15_1547_IFN2,22,92,26,27.3268902777778,1050.42262440651,16.7037037037037,10.5,18.1998635618522,14.75
Ppin_gal_coast,IFN2,15_1549_IFN2,32,92,26,37.7012569444444,725.039185196412,24.8375609756098,14.7439024390244,25.7307375265175,16.5625
Ppin_gal_coast,IFN2,15_1559_IFN2,7,92,26,15.13295,558.81068907821,17.9867088607595,12.4082278481013,18.5688285146119,16.125
Ppin_gal_coast,IFN2,15_1560_IFN2,22,92,26,15.2454826388889,509.295817894065,18.4399305555556,11.7604166666667,19.5227320314607,14.5
Ppin_gal_coast,IFN2,15_1561_IFN2,27,92,26,19.5325283611111,321.422249515366,26.3076804577465,16.2946742957746,27.8161053803355,17.7253886010363
Ppin_gal_coast,IFN2,15_1564_IFN2,27,92,26,24.3091683611111,652.323060085982,20.0134352635003,12.9592279332032,21.782551241839,16.616847826087
Ppin_gal_coast,IFN2,15_1565_IFN2,1,92,26,19.0741347222222,664.913984472807,17.0547872340426,9.70212765957447,19.111498850113,14.5625
Ppin_gal_coast,IFN2,15_1566_IFN2,2,92,26,7.39285833333333,159.154943091895,24.0444444444444,12.0333333333333,24.3193064594093,12.6875
Ppin_gal_coast,IFN2,15_1573_IFN2,7,93,26,22.8446416666667,675.524314012267,20.1743455497382,12.9476439790576,20.7504128515038,16.0625
Ppin_gal_coast,IFN2,15_1576_IFN2,27,92,26,24.58234375,459.78094670992,25.2665384615385,14.75,26.0910296255835,16.5
Ppin_gal_coast,IFN2,15_1583_IFN2,22,93,26,16.05174375,763.943726841098,14.55625,7.5,16.3563156762151,13.125
Ppin_gal_coast,IFN2,15_1585_IFN2,32,93,26,23.4461423611111,558.81068907821,21.7503164556962,12.8892405063291,23.1131110389479,16.75
Ppin_gal_coast,IFN2,15_1587_IFN2,22,93,26,25.3162930555556,1068.10650697228,16.0403973509934,10.5264900662252,17.3719206142503,13.0625
Ppin_gal_coast,IFN2,15_1589_IFN2,2,92,26,12.9113118055556,282.942121052258,22.963125,13.1,24.1041289253522,14.9375
Ppin_gal_coast,IFN2,15_1591_IFN2,12,93,26,29.9605198055556,529.243237428249,25.7990510558674,17.8898690189789,26.8473900590073,26.0837988826816
Ppin_gal_coast,IFN2,15_1596_IFN2,32,93,26,31.2702305555556,593.754041028164,25.0665951870384,16.7962830593281,25.8950832619936,21.300518134715
Ppin_gal_coast,IFN2,15_1597_IFN2,37,93,26,27.5989282777778,534.760608788768,24.5122486772487,14.5863756613757,25.6343000674309,17.5307692307692
Ppin_gal_coast,IFN2,15_1598_IFN2,12,93,26,3.44693125,159.154943091895,16.55,8.1,16.6058574003271,8.25
Ppin_gal_coast,IFN2,15_1615_IFN2,17,93,26,9.09413125,477.464829275686,15.43,7.33333333333333,15.5727379309698,7.375
Ppin_gal_coast,IFN2,15_1616_IFN2,17,93,26,10.4560409722222,385.508639933702,17.5582568807339,11.9633027522936,18.5832487210262,13.9594594594595
Ppin_gal_coast,IFN2,15_1625_IFN2,22,93,26,17.6844368055556,290.015674078565,27.1018292682927,11.9451219512195,27.8637741258535,13
Ppin_gal_coast,IFN2,15_1628_IFN2,32,93,26,31.5395207222222,588.661082849224,25.0226387887527,16.810982936794,26.1186028401881,19.3451086956522
Ppin_gal_coast,IFN2,15_1633_IFN2,12,93,26,29.6574292777778,1073.19946515122,17.3708937516478,10.8940812022146,18.7577864489675,18.9266304347826
Ppin_gal_coast,IFN2,15_1640_IFN2,7,93,26,11.8638743055556,385.508639933702,18.6463302752294,13.0229357798165,19.7948069132777,16.8378378378378
Ppin_gal_coast,IFN2,15_1646_IFN2,2,93,26,0.6561,127.323954473516,8.1,3,8.1,3
Ppin_gal_coast,IFN2,15_1673_IFN2,27,77,26,7.80808194444444,190.985931710274,22.5037037037037,10.1759259259259,22.8153193336472,10.8125
Ppin_gal_coast,IFN2,15_17_IFN2,25,22,26,5.18455555555556,116.713624934057,23.5121212121212,8.31818181818182,23.7820915562084,8.31818181818182
Ppin_gal_coast,IFN2,15_174_IFN2,42,76,26,9.63956666666667,226.353696841807,19.4125,11.125,23.2857386612493,11.125
Ppin_gal_coast,IFN2,15_1783_IFN2,2,86,26,19.1088486111111,866.510245722541,16.150612244898,9.63673469387755,16.7565832326478,12.2068965517241
Ppin_gal_coast,IFN2,15_180_IFN2,1,76,26,0.874225,5.09295817894065,46.75,14,46.75,14
Ppin_gal_coast,IFN2,15_1872_IFN2,7,59,26,6.81954791666667,233.427249868113,18.8386363636364,9.89393939393939,19.2866622542391,9.76666666666667
Ppin_gal_coast,IFN2,15_189_IFN2,1,76,26,2.87226944444444,42.4413181578388,29.2833333333333,11.6666666666667,29.3544005786753,11.6666666666667
Ppin_gal_coast,IFN2,15_191_IFN2,17,76,26,1.911025,132.416912652457,11.2980769230769,8.25,13.5555303786371,8.25
Ppin_gal_coast,IFN2,15_1911_IFN2,27,59,26,11.4610280277778,154.769340215585,27.9400822669104,13.9259597806216,30.7060802787942,15.2013808975834
Ppin_gal_coast,IFN2,15_1912_IFN2,42,60,26,13.3008111111111,205.133037762887,27.4241379310345,19.6810344827586,28.7326919415306,20.875
Ppin_gal_coast,IFN2,15_1923_IFN2,2,59,26,9.18313736111111,353.253238133745,15.0820384461354,9.889467360833,18.1931342313465,10.6725109580463
Ppin_gal_coast,IFN2,15_1926_IFN2,7,59,26,24.4879561388889,549.615070144012,21.7254954954955,14.079407979408,23.8178202025723,19.4552631578947
Ppin_gal_coast,IFN2,15_1976_IFN2,10,38,26,0.731025,31.8309886183791,17.1,11.5,17.1,11.5
Ppin_gal_coast,IFN2,15_204_IFN2,37,76,26,8.26507013888889,258.184685460186,17.6308219178082,10.5684931506849,20.1889202286799,14.527027027027
Ppin_gal_coast,IFN2,15_2091_IFN2,22,23,26,18.57985,802.423855304205,16.4732898448519,10.9914492242595,17.1701561742037,12.1793628808864
Ppin_gal_coast,IFN2,15_2129_IFN2,22,34,26,27.9504791666667,739.186291249025,21.2866028708134,11.8205741626794,21.941824452107,14.5625
Ppin_gal_coast,IFN2,15_213_IFN2,2,76,26,11.6799468055556,159.862298394526,27.5276548672566,13.7867256637168,30.5001844256719,14.9767955801105
Ppin_gal_coast,IFN2,15_2164_IFN2,2,34,26,21.1181090277778,905.414787367227,15.6939453125,11,17.2329164160662,16.25
Ppin_gal_coast,IFN2,15_2175_IFN2,2,53,26,46.5265298611111,1924.00642315536,16.2861213235294,11.6700367647059,17.5469699233984,14.5
Ppin_gal_coast,IFN2,15_2264_IFN2,22,45,26,20.4129307222222,627.565624493909,19.0227231740307,10.9828674481515,20.3506444544504,17.758152173913
Ppin_gal_coast,IFN2,15_2266_IFN2,22,77,26,44.0019019444444,827.181290896277,24.9225927826236,13.8954164528818,26.0249816670701,15.6528497409326
Ppin_gal_coast,IFN2,15_237_IFN2,12,76,26,8.92527611111111,126.899541291938,27.1673355629877,14.5635451505017,29.9251174314946,14.5635451505017
Ppin_gal_coast,IFN2,15_2403_IFN2,2,88,26,20.06979725,323.402844362731,26.9317366579178,17.4809711286089,28.1095979699372,21.1603260869565
Ppin_gal_coast,IFN2,15_2408_IFN2,32,7,26,32.3616547777778,710.467665962221,23.313201911589,17.6853843090402,24.0823165606616,19.580310880829
Ppin_gal_coast,IFN2,15_2415_IFN2,2,88,26,4.84965069444444,120.25040144721,21.1426470588235,11.0294117647059,22.6603712783041,11.0294117647059
Ppin_gal_coast,IFN2,15_2435_IFN2,7,88,26,15.2323180555556,424.413181578388,21.0175,17.7125,21.3768459241925,19.125
Ppin_gal_coast,IFN2,15_2593_IFN2,12,78,26,0.748225,5.09295817894065,43.25,13.5,43.25,13.5
Ppin_gal_coast,IFN2,15_2602_IFN2,2,78,26,8.50302291666667,226.353696841807,21.42734375,13.4140625,21.8699574545197,14.0810810810811
Ppin_gal_coast,IFN2,15_2631_IFN2,2,66,26,13.6189875,1128.23170769588,12.0413793103448,9.69435736677116,12.3973345046956,10.9193548387097
Ppin_gal_coast,IFN2,15_281_IFN2,7,25,26,1.7313375,95.4929658551372,14.9,5.83333333333333,15.1935841722748,5.83333333333333
Ppin_gal_coast,IFN2,15_2955_IFN2,2,53,26,6.07385625,923.098669932993,9.06724137931035,4.48275862068966,9.15299555261593,5.2
Ppin_gal_coast,IFN2,15_2962_IFN2,2,53,26,32.22966525,602.808188901837,24.8619220840178,13.1385824923727,26.0911598176271,16.7744565217391
Ppin_gal_coast,IFN2,15_2981_IFN2,2,62,26,39.2740631944444,739.186291249025,24.9806220095694,14.5574162679426,26.0094413755824,17.4375
Ppin_gal_coast,IFN2,15_3026_IFN2,20,42,26,17.6856965277778,983.223870656598,14.7785971223022,6.22841726618705,15.1335193617804,7.04285714285714
Ppin_gal_coast,IFN2,15_304_IFN2,2,81,26,5.33056255555555,175.989999294505,15.4480707395498,7.22508038585209,19.6380149667118,7.22508038585209
Ppin_gal_coast,IFN2,15_3087_IFN2,18,42,26,28.75145,643.693325393888,23.5126373626374,10.9093406593407,23.8476413928086,11.8125
Ppin_gal_coast,IFN2,15_3126_IFN2,26,74,26,47.39689375,806.385044998936,26.7875,14.5592105263158,27.3563887707963,16.5625
Ppin_gal_coast,IFN2,15_3136_IFN2,10,33,26,8.94176958333333,227.061052144437,19.0549221183801,7.99345794392523,22.3921334442906,7.99345794392523
Ppin_gal_coast,IFN2,15_3137_IFN2,30,33,26,41.3799545555556,532.072658638772,31.0209784631747,18.0368253124169,31.4676704059323,18.7826086956522
Ppin_gal_coast,IFN2,15_3146_IFN2,28,74,26,54.9831784722222,1361.65895756399,21.8720779220779,16.4493506493506,22.6744001481389,18.5625
Ppin_gal_coast,IFN2,15_3157_IFN2,2,74,26,24.2857153055556,678.212264162263,19.6316332916145,15.4246975385899,21.3524488248465,23.0456989247312
Ppin_gal_coast,IFN2,15_3179_IFN2,22,13,26,11.5038995,216.875135786556,22.8794520547945,11.3473581213307,25.9879915441917,13.9807692307692
Ppin_gal_coast,IFN2,15_3180_IFN2,27,13,26,20.9166784722222,322.978431181153,27.3544678055191,17.9154621112571,28.7153860456586,20.0932203389831
Ppin_gal_coast,IFN2,15_3182_IFN2,27,74,26,26.8640325,447.472964444147,24.7721783117294,18.4298134682264,27.6475887514368,22.2791878172589
Ppin_gal_coast,IFN2,15_3201_IFN2,12,82,26,1.176921,36.9239467973197,17.3172413793103,9.1551724137931,20.1453425780305,9.1551724137931
Ppin_gal_coast,IFN2,15_3218_IFN2,7,82,26,24.0093745,436.155279602056,24.5795004865391,14.5830360038923,26.4743261761409,18.180790960452
Ppin_gal_coast,IFN2,15_3226_IFN2,22,82,26,40.2443534722222,348.726164196908,36.9737728194726,23.0778904665314,38.3323345917458,24.8135135135135
Ppin_gal_coast,IFN2,15_3236_IFN2,2,82,26,25.5769493333333,813.034184843664,18.3698799373586,13.142596137115,20.0135913449947,17.639896373057
Ppin_gal_coast,IFN2,15_3238_IFN2,12,82,26,2.95010277777778,109.64007190775,18.2096774193548,8.95161290322581,18.5092566205443,8.95161290322581
Ppin_gal_coast,IFN2,15_3247_IFN2,2,82,26,15.3206805833333,447.190022323094,18.8695191395128,12.6297057893072,20.8856519252555,18.0842391304348
Ppin_gal_coast,IFN2,15_3256_IFN2,2,89,26,18.7238883333333,501.79785168618,19.0776994643361,14.4095009867494,21.7965963542566,19.1036269430052
Ppin_gal_coast,IFN2,15_3264_IFN2,2,89,26,21.9275152777778,629.546219341275,19.3859550561798,14.4943820224719,21.0589134828616,21.9375
Ppin_gal_coast,IFN2,15_3307_IFN2,9,85,26,11.872825,1782.53536262923,9.125,6.67857142857143,9.20901150271531,7.5
Ppin_gal_coast,IFN2,15_3317_IFN2,12,71,26,18.6832708333333,615.399113288662,18.1201149425287,11.4626436781609,19.6608858151021,15.1875
Ppin_gal_coast,IFN2,15_3321_IFN2,17,73,26,20.1159854722222,844.865173462043,16.0665354989953,13.6860348292029,17.4113326054553,17.9993726474279
Ppin_gal_coast,IFN2,15_3325_IFN2,7,73,26,4.73615,318.309886183791,13.24,7.65,13.763938389865,9.625
Ppin_gal_coast,IFN2,15_3326_IFN2,12,73,26,39.1968053055556,593.18815678606,26.9566062485094,16.8598855234915,29.0057540016444,19.6692708333333
Ppin_gal_coast,IFN2,15_3335_IFN2,25,73,26,41.1259895833333,1000.90775322236,21.9659010600707,18.7031802120141,22.872635717475,20.5625
Ppin_gal_coast,IFN2,15_3341_IFN2,17,73,26,42.0415,409.70019128367,35.6910220994475,23.1795580110497,36.1460693399612,24.0301507537688
Ppin_gal_coast,IFN2,15_3346_IFN2,2,73,26,38.6389198611111,710.467665962221,23.9438769414576,18.0991636798088,26.3145161641215,23.8264248704663
Ppin_gal_coast,IFN2,15_3350_IFN2,7,11,26,0.697225,127.323954473516,8.35,3.5,8.35,3.5
Ppin_gal_coast,IFN2,15_3362_IFN2,20,11,26,34.5076923611111,962.003211577678,19.8071691176471,14.0588235294118,21.3709957119594,16.875
Ppin_gal_coast,IFN2,15_3368_IFN2,2,50,26,16.9388871111111,254.223495765454,28.3020589872009,20.5773511407902,29.1265907038959,22.1373056994819
Ppin_gal_coast,IFN2,15_338_IFN2,1,61,26,34.8070444444444,2026.5729420368,14.0972076788831,9.93019197207679,14.7879343298921,12.1969696969697
Ppin_gal_coast,IFN2,15_385_IFN2,27,44,26,29.3077583333333,728.575961709565,21.9917475728155,8.8373786407767,22.6312707879104,11.0625
Ppin_gal_coast,IFN2,15_413_IFN2,7,44,26,32.2097783888889,752.767513059533,20.3337154670175,11.0692538996429,23.3409481381696,18.7964824120603
Ppin_gal_coast,IFN2,15_425_IFN2,22,58,26,6.99239861111111,139.490465678763,23.2865111561866,14.4046653144016,25.2636377927512,16.1504599211564
Ppin_gal_coast,IFN2,15_429_IFN2,27,58,26,24.0216268888889,238.803150168106,34.6616113744076,21.5462085308057,35.7879022226454,24.4543147208122
Ppin_gal_coast,IFN2,15_444_IFN2,1,75,26,16.4299008888889,161.842893241892,35.6146853146853,22.1503496503496,35.9522201382214,22.6344086021505
Ppin_gal_coast,IFN2,15_448_IFN2,37,51,26,24.0448931388889,224.231630933915,35.4971293375394,20.893690851735,36.9503066626052,24.7421052631579
Ppin_gal_coast,IFN2,15_451_IFN2,27,51,26,22.0277583333333,477.464829275686,22.8014814814815,13.3777777777778,24.2364784754075,16.3125
Ppin_gal_coast,IFN2,15_476_IFN2,22,35,26,2.74145694444444,77.809083289371,21.0727272727273,8,21.1802277007247,8
Ppin_gal_coast,IFN2,15_520_IFN2,17,91,26,6.43533680555556,116.713624934057,26.1954545454545,14.7121212121212,26.4959759666301,14.7121212121212
Ppin_gal_coast,IFN2,15_552_IFN2,1,50,26,3.18328333333333,56.5884242104517,26.675,15.5,26.7626372018903,15.5
Ppin_gal_coast,IFN2,15_581_IFN2,4,50,26,27.4855048611111,1121.15815466957,15.9837539432177,10.7476340694006,17.6674340398387,15.125
Ppin_gal_coast,IFN2,15_599_IFN2,7,50,26,1.636325,254.647908947033,8.975,4.25,9.0452335514347,4.5
Ppin_gal_coast,IFN2,15_671_IFN2,7,40,26,17.4364037777778,464.873904888861,20.9458916615946,11.4487218502739,21.8532449598894,14.0733695652174
Ppin_gal_coast,IFN2,15_677_IFN2,2,40,26,15.0204451388889,293.552450591718,25.0114457831325,15.921686746988,25.5242862142507,17
Ppin_gal_coast,IFN2,15_686_IFN2,15,14,26,25.945775,2323.66216914167,11.7041095890411,6.52739726027397,11.9234487518078,7.375
Ppin_gal_coast,IFN2,15_695_IFN2,2,14,26,26.15963525,556.405681049266,22.339448258327,14.4377065853038,24.4666846059373,18.8502824858757
Ppin_gal_coast,IFN2,15_745_IFN2,2,14,26,16.2719194444444,473.928052762533,20.5537313432836,12.4216417910448,20.908276944218,13.5625
Ppin_gal_coast,IFN2,15_881_IFN2,17,19,26,16.4481458333333,569.42101861767,16.9714285714286,9.49689440993789,19.1777117333949,15.8125
Ppin_gal_coast,IFN2,15_882_IFN2,2,19,26,6.82186388888889,113.176848420903,27.44375,11.9375,27.703062781938,11.9375
Ppin_gal_coast,IFN2,15_887_IFN2,11,19,26,2.490025,381.971863420549,9.08333333333333,6.33333333333333,9.11047931413783,7
Ppin_gal_coast,IFN2,15_891_IFN2,12,19,26,12.2461451388889,332.456992236404,19.6303191489362,7.92021276595745,21.6564379155827,12.125
Ppin_gal_coast,IFN2,15_893_IFN2,27,41,26,26.7048956944444,564.611002559782,22.1006890503633,12.996867952894,24.540072069651,16.7011173184358
Ppin_gal_coast,IFN2,15_894_IFN2,37,19,26,28.8636381111111,296.523342862767,32.3669370229008,14.9699427480916,35.2047407866464,17.6532663316583
Ppin_gal_coast,IFN2,15_896_IFN2,12,14,26,3.47246225,114.733030086691,18.6590012330456,12.6245376078915,19.6304201166984,12.6245376078915
Ppin_gal_coast,IFN2,15_902_IFN2,17,19,26,10.1367152222222,108.791245544593,33.032899869961,16.4674902470741,34.4434549149173,16.4674902470741
Ppin_gal_coast,IFN2,15_903_IFN2,7,19,26,27.5363773333333,213.904243515507,39.6595238095238,22.9325396825397,40.4854304579447,23.2078651685393
Ppin_gal_coast,IFN2,15_904_IFN2,7,19,26,11.9568048611111,595.73463587553,13.8525884587984,11.5370458323439,15.9858673446685,15.9239130434783
Ppin_gal_coast,IFN2,15_909_IFN2,12,41,26,5.21971458333333,88.4194128288307,26.798,13.42,27.4160336299765,13.42
Ppin_gal_coast,IFN2,15_910_IFN2,27,41,26,24.7241888611111,460.063888830972,24.4457410824108,15.5162976629766,26.1581491933,18.7287234042553
Ppin_gal_coast,IFN2,15_911_IFN2,12,41,26,16.2785784722222,466.854499736226,19.5200757575758,12.7083333333333,21.0703875394025,14.8125
Ppin_gal_coast,IFN2,15_912_IFN2,22,19,26,13.2668826388889,339.53054526271,21.4619791666667,14.8854166666667,22.3048895751208,18.2121212121212
Ppin_gal_coast,IFN2,15_913_IFN2,22,19,26,27.6047067777778,302.889540586443,33.1501167678655,18.0861746847268,34.0646938572071,20.4748603351955
Ppin_gal_coast,IFN2,15_914_IFN2,12,19,26,10.3165784722222,919.56189341984,11.1640384615385,8.69038461538461,11.9517752945873,11.9714285714286
Ppin_gal_coast,IFN2,15_919_IFN2,5,41,26,1.88513611111111,28.2942121052258,28.825,21.5,29.1257832512707,21.5
Ppin_gal_coast,IFN2,15_920_IFN2,17,41,26,18.1265291666667,502.222264867759,19.8056338028169,12.3485915492958,21.4370196123238,16.3125
Ppin_gal_coast,IFN2,15_921_IFN2,17,41,26,3.53303788888889,47.5342763367794,29.9327380952381,15.7380952380952,30.7627930221527,15.7380952380952
Ppin_gal_coast,IFN2,15_922_IFN2,12,41,26,26.7723972222222,450.726798836248,26.3245448838669,16.4868173258004,27.5005892192769,19.7038043478261
Ppin_gal_coast,IFN2,15_923_IFN2,17,19,26,6.87620902777778,148.544613552436,23.6607142857143,13.1904761904762,24.2773422194048,14.1969696969697
Ppin_gal_coast,IFN2,15_926_IFN2,2,41,26,18.4138646111111,334.720529204822,24.735798816568,13.0965765004227,26.4658811204666,17.9804469273743
Ppin_gal_coast,IFN2,15_928_IFN2,17,19,26,20.4028292222222,434.17468475469,23.2095470837406,12.9455848810688,24.4606508008643,16.6397849462366
Ppin_gal_coast,IFN2,15_929_IFN2,7,41,26,17.9860888888889,541.126806512444,19.0627450980392,9.81372549019608,20.5718762271035,13.8125
Ppin_gal_coast,IFN2,15_930_IFN2,12,41,26,17.7133568888889,262.853230457548,27.5011840688913,15.2346609257266,29.2919872436919,19.0762711864407
Ppin_gal_coast,IFN2,15_931_IFN2,12,19,26,4.97156180555556,88.4194128288307,25.242,10.62,26.7563992345756,10.62
Ppin_gal_coast,IFN2,15_935_IFN2,12,41,26,12.1612777777778,127.323954473516,34.5444444444444,14.3888888888889,34.8730236397388,14.25
Ppin_gal_coast,IFN2,15_937_IFN2,22,41,26,13.5147402777778,445.633840657307,17.2547619047619,8.06984126984127,19.6503291704729,12.4375
Ppin_gal_coast,IFN2,15_938_IFN2,17,41,26,7.09507847222222,251.111132433879,18.4922535211268,10,18.9670888052563,10.1285714285714
Ppin_gal_coast,IFN2,15_939_IFN2,22,41,26,2.38180555555556,60.1252007236049,22.0411764705882,15.5294117647059,22.4584583830052,15.5294117647059
Ppin_gal_coast,IFN2,15_948_IFN2,12,41,26,7.70781666666667,261.721461973339,16.7527027027027,10.2432432432432,19.3642677337633,14.5
Ppin_gal_coast,IFN2,15_955_IFN2,12,41,26,20.1904971388889,595.310222693952,19.6138902091255,11.2385931558935,20.7805431817531,13.1506602641056
Ppin_gal_coast,IFN2,15_957_IFN2,22,5,26,17.9445757777778,319.724596789052,23.7048672566372,10.7203539823009,26.7321342208212,12.6543956043956
Ppin_gal_coast,IFN2,15_960_IFN2,17,41,26,2.90837211111111,24.3330224104942,37.7104651162791,16.8837209302326,39.0105449369663,16.8837209302326
Ppin_gal_coast,IFN2,15_967_IFN2,22,41,26,32.2783848888889,517.784081525633,23.775737704918,11.6666666666667,28.1732280002893,17.5
Ppin_gal_coast,IFN2,15_97_IFN2,32,36,26,4.98624177777778,97.0491475209246,22.714139941691,12.4081632653061,25.5767797388096,12.4081632653061
Ppin_gal_coast,IFN2,15_972_IFN2,12,41,26,0.798044444444444,14.1471060526129,26.8,12.5,26.8,12.5
Ppin_gal_coast,IFN2,15_973_IFN2,7,5,26,9.14605411111111,94.6441394919804,32.4155455904335,19.0724962630792,35.0772129304142,19.0724962630792
Ppin_gal_coast,IFN2,15_977_IFN2,7,41,26,13.6572395833333,526.979700459831,16.9607382550336,10.0503355704698,18.1651747535085,13.75
Ppin_gal_coast,IFN2,15_984_IFN2,7,5,26,3.38413611111111,56.5884242104517,27.3375,11.125,27.5940324164483,11.125
