model,INVENTORY_ID,PLOT_ID,AGE,MUNICIPALITY,SPECIE_IFN_ID,BASAL_AREA,DENSITY,MEAN_DBH,MEAN_H,QM_DBH,DOMINANT_H,ALTITUDE,SLOPE,ASPECT
Pnig_cyl,IFN2,24_973_IFN2,15,4,25,7.9352875,1082.25361302489,9.50588235294118,4.32352941176471,9.66210761321834,5.16666666666667,,,
Pnig_cyl,IFN2,24_982_IFN2,21,4,25,17.1308125,1846.19733986599,10.6603448275862,5.27586206896552,10.8693851934118,6.5,,,
Pnig_cyl,IFN2,34_336_IFN2,30,114,25,11.6832590277778,1064.56973045912,11.2446843853821,6.45182724252492,11.8208853545233,8.20967741935484,,,
Pnig_cyl,IFN2,34_338_IFN2,15,4,25,1.812625,254.647908947033,9.475,3.5,9.52004464275247,3.5,,,
Pnig_cyl,IFN2,34_339_IFN2,15,4,25,20.35905625,2164.50722604978,10.7963235294118,4.95588235294118,10.9434525818758,5.625,,,
Pnig_cyl,IFN2,34_345_IFN2,20,4,25,5.06755,636.619772367581,9.96,4.8,10.0673233781378,5,,,
Pnig_cyl,IFN2,34_354_IFN2,14,4,25,26.349325,2132.6762374314,12.0537313432836,6.02238805970149,12.5423045324643,8.125,,,
Pnig_cyl,IFN2,34_381_IFN2,26,73,25,35.3414847222222,1697.65272631355,16.0675,10.2947916666667,16.2806982472088,11.1166666666667,,,
Pnig_cyl,IFN2,34_383_IFN2,23,129,25,16.20410625,1432.39448782706,11.8233333333333,6.84444444444444,12.0015207369733,7.875,,,
Pnig_cyl,IFN2,34_388_IFN2,22,245,25,12.34345,1114.08460164327,11.7514285714286,5.94285714285714,11.8772050584302,7,,,
Pnig_cyl,IFN2,34_404_IFN2,24,245,25,19.6760861111111,969.076764603985,15.5317518248175,6.26824817518248,16.0784924575667,7.20967741935484,,,
Pnig_cyl,IFN2,34_411_IFN2,24,245,25,6.73949652777778,215.743367302347,19.6172131147541,6.36065573770492,19.9434394899306,6.77941176470588,,,
Pnig_cyl,IFN2,34_413_IFN2,15,245,25,2.215825,254.647908947033,10.525,4,10.5257422541121,4,,,
Pnig_cyl,IFN2,34_414_IFN2,20,245,25,5.91025625,668.45076098596,10.2214285714286,4,10.6101983734429,5.375,,,
Pnig_cyl,IFN2,34_415_IFN2,20,245,25,0.783225,127.323954473516,8.85,3.5,8.85,3.5,,,
Pnig_cyl,IFN2,34_417_IFN2,15,169,25,5.38095,668.45076098596,10.0142857142857,4.33333333333333,10.1239461532688,4.6,,,
Pnig_cyl,IFN2,34_418_IFN2,20,20,25,8.67468125,1177.74657888003,9.56351351351351,4.54054054054054,9.68402487800593,5.2,,,
Pnig_cyl,IFN2,34_428_IFN2,31,37,25,22.2027881944444,841.752810130469,17.8094537815126,9.39915966386555,18.3259513722338,10.6875,,,
Pnig_cyl,IFN2,34_429_IFN2,35,37,25,30.4571881944444,1478.37258249805,15.8994019138756,9.99162679425837,16.1960091294889,11.4838709677419,,,
Pnig_cyl,IFN2,34_437_IFN2,20,129,25,11.2090375,1050.42262440651,11.4606060606061,5.93939393939394,11.6562052663859,7.25,,,
Pnig_cyl,IFN2,34_444_IFN2,15,157,25,9.56668125,1559.71844230057,8.78265306122449,4.16326530612245,8.8371577525162,4.8,,,
Pnig_cyl,IFN2,34_453_IFN2,30,37,25,23.3447201388889,990.297423682904,16.8233928571429,10.075,17.3247338157247,11.9054054054054,,,
Pnig_cyl,IFN2,34_472_IFN2,29,129,25,17.4025756944444,756.870173814791,16.7016355140187,7.14252336448598,17.1100441207229,8.95588235294118,,,
Pnig_cyl,IFN2,34_476_IFN2,22,157,25,20.6515951388889,640.156548880735,19.8649171270718,9.5524861878453,20.2669671772452,10,,,
Pnig_cyl,IFN2,34_486_IFN2,26,208,25,33.10929375,1149.4523667748,18.6804615384615,10.6861538461538,19.1506945043776,11.4375,,,
Pnig_cyl,IFN2,34_504_IFN2,24,245,25,16.2693,795.774715459477,15.904,6.72,16.1340881366131,7.375,,,
Pnig_cyl,IFN2,34_507_IFN2,15,169,25,8.64848125,859.436692696235,11.1055555555556,4.07407407407407,11.3192600530312,5.125,,,
Pnig_cyl,IFN2,34_513_IFN2,24,157,25,21.31641875,2164.50722604978,10.8125,5.22058823529412,11.1977988251893,6.5,,,
Pnig_cyl,IFN2,34_517_IFN2,20,903,25,2.47823125,159.154943091895,14.05,5.7,14.0804296809437,5.75,,,
Pnig_cyl,IFN2,34_567_IFN2,10,169,25,1.575925,254.647908947033,8.875,3,8.87672518443598,3,,,
Pnig_cyl,IFN2,34_568_IFN2,15,169,25,0.697225,127.323954473516,8.35,3.5,8.35,3.5,,,
Pnig_cyl,IFN2,34_572_IFN2,15,231,25,1.31465,254.647908947033,8.1,3.25,8.10755820207293,3.5,,,
Pnig_cyl,IFN2,34_576_IFN2,15,91,25,5.7811,509.295817894065,11.925,4.65625,12.0219590749595,4.625,,,
Pnig_cyl,IFN2,34_578_IFN2,15,91,25,1.90785625,286.478897565412,8.99444444444444,4,9.20834464554358,3.6,,,
Pnig_cyl,IFN2,34_582_IFN2,25,169,25,24.36888125,1941.69030572112,12.3877049180328,5.88524590163934,12.6410419911869,7.25,,,
Pnig_cyl,IFN2,34_585_IFN2,20,169,25,15.80295625,1464.22547644544,11.4510869565217,4.79347826086956,11.7225001970384,6.125,,,
Pnig_cyl,IFN2,34_587_IFN2,15,903,25,4.6983375,604.788783749202,9.79473684210526,3.5,9.94546974360953,3.78571428571429,,,
Pnig_cyl,IFN2,34_592_IFN2,20,231,25,14.93965625,1064.56973045912,12.8416943521595,5.27242524916943,13.3671341014586,7.06451612903226,,,
Pnig_cyl,IFN2,34_599_IFN2,25,94,25,6.96774375,427.949958091541,14.0169421487603,4.89669421487603,14.3980822586646,5.46774193548387,,,
Pnig_cyl,IFN2,34_602_IFN2,25,94,25,7.51103125,572.957795130823,12.6861111111111,4.52777777777778,12.9194351871727,5.5,,,
Pnig_cyl,IFN2,34_604_IFN2,20,94,25,6.28898125,636.619772367581,10.9525,5.775,11.2151515816774,6.875,,,
Pnig_cyl,IFN2,34_605_IFN2,25,94,25,12.10055,1273.23954473516,10.8525,4.4625,11.0002499971592,5.375,,,
Pnig_cyl,IFN2,34_608_IFN2,20,94,25,2.5479875,254.647908947033,10.975,4.1875,11.2871331612593,5.375,,,
Pnig_cyl,IFN2,37_1327_IFN2,20,10,25,23.9952729166667,855.899916183082,18.2646694214876,8.29752066115702,18.8932388208188,9.9375,,,
Pnig_cyl,IFN2,40_246_IFN2,29,99,25,28.57650625,2355.49315776005,12.1614864864865,7.60810810810811,12.4284995615461,10,,,
Pnig_cyl,IFN2,40_252_IFN2,25,99,25,2.52978125,95.4929658551372,18.1166666666667,8.16666666666667,18.3658423892471,8.16666666666667,,,
Pnig_cyl,IFN2,40_254_IFN2,20,99,25,20.2856534722222,1453.61514690598,12.610097323601,6.1654501216545,13.3298370568087,7.92424242424242,,,
Pnig_cyl,IFN2,40_261_IFN2,20,161,25,4.16138125,541.126806512444,9.74411764705883,4.58823529411765,9.89519342616285,6,,,
Pnig_cyl,IFN2,40_268_IFN2,21,143,25,7.721375,732.112738222719,11.1173913043478,5.21739130434783,11.5881311094022,6.375,,,
Pnig_cyl,IFN2,40_269_IFN2,24,143,25,38.5118013888889,1789.60891565553,15.8660079051383,9.53754940711462,16.5528549177734,9.6875,,,
Pnig_cyl,IFN2,40_275_IFN2,25,143,25,8.5607625,1018.59163578813,9.971875,4.734375,10.3445411328874,6.375,,,
Pnig_cyl,IFN2,40_285_IFN2,20,202,25,8.788575,763.943726841098,12.0416666666667,5.375,12.1027372936869,5.625,,,
Pnig_cyl,IFN2,40_298_IFN2,26,71,25,11.99131875,732.112738222719,14.1413043478261,7.06521739130435,14.4410759264344,7.875,,,
Pnig_cyl,IFN2,40_305_IFN2,29,71,25,34.8627930555556,1485.44613552436,16.7680952380952,10.7178571428571,17.2865248235784,12.3181818181818,,,
Pnig_cyl,IFN2,40_307_IFN2,20,80,25,6.0036,1018.59163578813,8.625,4.95,8.66285172446118,5,,,
Pnig_cyl,IFN2,42_1262_IFN2,22,46,25,21.0486375,1351.04862802453,13.8447643979058,7.88612565445026,14.0841798851282,9.35483870967742,,,
Pnig_cyl,IFN2,42_1272_IFN2,20,45,25,2.42735625,190.985931710274,12.325,4.91666666666667,12.7209964232367,4.91666666666667,,,
Pnig_cyl,IFN2,42_1320_IFN2,20,95,25,0.819025,127.323954473516,9.05,4,9.05,4,,,
Pnig_cyl,IFN2,42_1321_IFN2,20,95,25,3.269625,509.295817894065,8.9875,4.625,9.04105220646358,5.5,,,
Pnig_cyl,IFN2,42_1494_IFN2,20,173,25,3.924875,636.619772367581,8.73,3.6,8.85988148904939,4,,,
Pnig_cyl,IFN2,42_1544_IFN2,25,103,25,8.124925,954.929658551372,10.3266666666667,5.21666666666667,10.4082819587737,6.08333333333333,,,
Pnig_cyl,IFN2,42_1550_IFN2,30,162,25,6.37965,891.267681314614,9.42857142857143,5.64285714285714,9.54661495729545,6.5,,,
Pnig_cyl,IFN2,42_1636_IFN2,30,195,25,26.9443152777778,1552.64488927427,14.1706150341686,7.71753986332574,14.8645773768464,8.72058823529412,,,
Pnig_cyl,IFN2,42_1641_IFN2,30,43,25,15.42064375,1082.25361302489,13.2573529411765,6.10294117647059,13.4691996137593,7.125,,,
Pnig_cyl,IFN2,42_1650_IFN2,29,195,25,24.0615868055556,1032.73874184074,16.3823630136986,8.05993150684932,17.2235217171886,9.5,,,
Pnig_cyl,IFN2,42_1651_IFN2,26,195,25,28.2252611111111,1637.52752558995,14.597192224622,6.61123110151188,14.8142523751327,7,,,
Pnig_cyl,IFN2,42_1655_IFN2,30,43,25,26.05221875,2641.97205532546,11.028313253012,5.62650602409639,11.2050373246046,6.75,,,
Pnig_cyl,IFN2,42_1676_IFN2,25,43,25,0.83265625,31.8309886183791,18.25,5.5,18.25,5.5,,,
Pnig_cyl,IFN2,42_1733_IFN2,21,32,25,9.5045125,986.760647169751,11,4.83870967741935,11.0742435844504,5.42857142857143,,,
Pnig_cyl,IFN2,42_1825_IFN2,25,158,25,25.7884875,1846.19733986599,12.9913793103448,8.50862068965517,13.3361028014572,8.875,,,
Pnig_cyl,IFN2,42_1835_IFN2,23,158,25,15.1900006944444,1032.73874184074,13.1806506849315,7.05308219178082,13.6848084080262,7.64516129032258,,,
Pnig_cyl,IFN2,42_1864_IFN2,32,144,25,15.5014125,1542.03455973481,10.7022935779817,5.04357798165138,11.313413022611,7.06451612903226,,,
Pnig_cyl,IFN2,42_2175_IFN2,20,171,25,12.57985,1846.19733986599,9.18793103448276,5.33620689655172,9.31437524511959,6.58333333333333,,,
Pnig_cyl,IFN2,42_2294_IFN2,20,48,25,0.7569,127.323954473516,8.7,3,8.7,3,,,
Pnig_cyl,IFN2,42_2308_IFN2,25,212,25,7.250725,795.774715459477,10.596,5.6,10.7708681172875,6.5,,,
Pnig_cyl,IFN2,42_2469_IFN2,10,113,25,2.47951875,222.816920328653,11.65,4.57142857142857,11.9032258532839,4.57142857142857,,,
Pnig_cyl,IFN2,42_2527_IFN2,10,113,25,2.38485,381.971863420549,8.86666666666667,4,8.91599685957773,4,,,
Pnig_cyl,IFN2,42_2529_IFN2,10,113,25,4.351175,636.619772367581,9.29,4.2,9.32863870026061,4.5,,,
Pnig_cyl,IFN2,42_846_IFN2,15,80,25,2.429675,381.971863420549,8.95,3.66666666666667,8.99939812802316,4,,,
Pnig_cyl,IFN2,42_893_IFN2,15,164,25,1.29240625,159.154943091895,9.59,4.5,10.1682102653318,4.5,,,
Pnig_cyl,IFN2,49_103_IFN2,20,134,25,5.9563,763.943726841098,9.69166666666667,4.125,9.96351678207382,5.25,,,
Pnig_cyl,IFN2,49_29_IFN2,15,134,25,7.86759375,1018.59163578813,9.6140625,4.015625,9.9169008200647,6.125,,,
Pnig_cyl,IFN2,49_449_IFN2,20,262,25,12.21945625,859.436692696235,13.112962962963,5.90740740740741,13.4547010922384,6,,,
Pnig_cyl,IFN2,49_60_IFN2,28,181,25,33.53566875,2496.96421828618,12.6337818696884,8.44759206798867,13.0768272167471,9.7741935483871,,,
Pnig_cyl,IFN2,9_1041_IFN2,27,166,25,11.20076875,604.788783749202,15.05,7.21052631578947,15.3559648962459,7.75,,,
Pnig_cyl,IFN2,9_1118_IFN2,25,143,25,3.65003125,572.957795130823,8.80833333333333,4.02777777777778,9.00620927780137,4.41666666666667,,,
Pnig_cyl,IFN2,9_1121_IFN2,30,56,25,4.43228125,541.126806512444,10.1029411764706,4.70588235294118,10.2121971479322,4.8,,,
Pnig_cyl,IFN2,9_1148_IFN2,20,219,25,5.86829375,636.619772367581,10.6975,4.675,10.833553202897,4.875,,,
Pnig_cyl,IFN2,9_1544_IFN2,30,266,25,37.3194368055556,2090.23491927356,14.398730964467,9.78087986463621,15.0773511802478,11.2575757575758,,,
Pnig_cyl,IFN2,9_1671_IFN2,25,350,25,6.82118125,700.281749604339,11.0159090909091,4.75,11.1364930419198,5.875,,,
Pnig_cyl,IFN2,9_1789_IFN2,25,113,25,14.88731875,1273.23954473516,11.95125,6.575,12.2013600676318,8.375,,,
Pnig_cyl,IFN2,9_2581_IFN2,14,112,25,0.7225,127.323954473516,8.5,5,8.5,5,,,
Pnig_cyl,IFN2,9_2582_IFN2,19,112,25,14.1395930555556,1206.04079098525,11.8703812316716,7.11730205278592,12.2177860591714,9.04285714285714,,,
Pnig_cyl,IFN2,9_2586_IFN2,33,112,25,26.9752875,1064.56973045912,17.7936877076412,11.1843853820598,17.9618491045831,11.4838709677419,,,
Pnig_cyl,IFN2,9_815_IFN2,21,134,25,28.5691888888889,1952.30063526058,12.9644927536232,7.10054347826087,13.6499376226212,10.65,,,
Pnig_cyl,IFN3,24_1236_A_1_IFN3,25,79,25,35.6620069444444,1679.96884374778,16.1126315789474,10.4178947368421,16.4402090523269,11.8676470588235,,,
Pnig_cyl,IFN3,24_1263_A_3E_IFN3,30,229,25,30.5063375,2069.01426019464,13.2876923076923,8.1,13.7015074970715,11.125,,,
Pnig_cyl,IFN3,24_1276_A_1_IFN3,40,229,25,37.0634902777778,1195.43046144579,19.3186390532544,11.8144970414201,19.8685446887118,13,,,
Pnig_cyl,IFN3,24_1280_A_4_IFN3,35,229,25,17.37035,809.92182151209,16.0113537117904,9.47816593886463,16.5248601920504,10.3548387096774,,,
Pnig_cyl,IFN3,24_1287_A_1_IFN3,35,229,25,26.139625,855.899916183082,19.4140495867769,10.8099173553719,19.7193794430716,11.5625,,,
Pnig_cyl,IFN3,24_1288_A_1_IFN3,35,229,25,13.2446979166667,544.663583025597,16.4353896103896,7.76948051948052,17.5959175644541,9.95945945945946,,,
Pnig_cyl,IFN3,24_1290_A_1_IFN3,35,229,25,29.2260805555556,862.973469209388,20.4631147540984,11.922131147541,20.7654633276774,12.6875,,,
Pnig_cyl,IFN3,24_1291_A_1_IFN3,35,4,25,23.6958590277778,778.090832893711,19.4484090909091,10.7613636363636,19.6913793436251,12.25,,,
Pnig_cyl,IFN3,24_1450_A_4_IFN3,25,51,25,33.0340847222222,1152.98914328795,17.6782208588957,9.78834355828221,19.0995699852021,12,,,
Pnig_cyl,IFN3,24_1455_A_4_IFN3,25,51,25,31.6628597222222,778.090832893711,22.4995454545455,10.1840909090909,22.7622389656043,11.3125,,,
Pnig_cyl,IFN3,24_640_A_1_IFN3,30,102,25,37.1062911944444,1171.80479433793,18.5030846311723,12.6163829530363,20.0794215866488,17.6751412429379,,,
Pnig_cyl,IFN3,24_691_A_1_IFN3,30,40,25,33.2794340277778,1878.02832848436,14.3068738229755,9.14482109227872,15.0207616832255,12.6,,,
Pnig_cyl,IFN3,24_718_A_1_IFN3,30,134,25,21.0540763888889,1032.73874184074,15.2866438356164,9.58561643835616,16.1112012213404,16.0375,,,
Pnig_cyl,IFN3,24_729_A_1_IFN3,35,40,25,18.0992625,1368.7325105903,12.5488372093023,5.33720930232558,12.9755628994714,6.875,,,
Pnig_cyl,IFN3,24_732_A_1_IFN3,35,76,25,28.2132986111111,1181.28335539318,16.8712574850299,10.8203592814371,17.4383323208309,13.6108108108108,,,
Pnig_cyl,IFN3,24_803_A_4_IFN3,25,68,25,26.58055625,2069.01426019464,12.3838461538462,7.55384615384615,12.7895525272057,10.5,,,
Pnig_cyl,IFN3,24_910_A_1_IFN3,30,183,25,19.9223965277778,905.414787367227,16.5294921875,11.216796875,16.7379419634516,12.3548387096774,,,
Pnig_cyl,IFN3,24_943_A_4_IFN3,40,52,25,34.3595805555556,1064.56973045912,19.9029900332226,12.2059800664452,20.2717820997973,13.625,,,
Pnig_cyl,IFN3,34_243_A_1_IFN3,40,49,25,27.3929194444444,488.075158815146,26.4398550724638,12.8840579710145,26.731963986036,13.75,,,
Pnig_cyl,IFN3,34_279_A_1_IFN3,30,62,25,20.1992631944444,633.082995854428,19.8824022346369,10.6033519553073,20.1554500025296,11.25,,,
Pnig_cyl,IFN3,34_336_A_4_IFN3,40,114,25,24.5648631944444,689.67142006488,21.0479487179487,13.0307692307692,21.2956607473604,13.4375,,,
Pnig_cyl,IFN3,34_338_A_1_IFN3,20,4,25,7.6036625,636.619772367581,11.775,5.5,12.3317983279001,7.125,,,
Pnig_cyl,IFN3,34_339_A_1_IFN3,40,4,25,35.6936979166667,1361.65895756399,18.0279220779221,9.61168831168831,18.2690791570553,10.5,,,
Pnig_cyl,IFN3,34_345_A_1_IFN3,20,4,25,24.5248951388889,1188.35690841949,15.7703869047619,8,16.2100812345575,9.2,,,
Pnig_cyl,IFN3,34_354_A_1_IFN3,25,4,25,22.7538673611111,703.818526117493,19.9293969849246,11.0201005025126,20.2886113683584,12.75,,,
Pnig_cyl,IFN3,34_381_A_1_IFN3,35,73,25,23.587725,781.627609406864,19.2701357466063,13.3665158371041,19.6018987444875,14.6875,,,
Pnig_cyl,IFN3,34_383_A_4_IFN3,35,129,25,13.562875,417.339628552081,19.8398305084746,10.1694915254237,20.3416476008863,11.6351351351351,,,
Pnig_cyl,IFN3,34_387_A_1_IFN3,30,245,25,18.3697118055556,760.406950327944,17.3323255813953,8.83255813953488,17.5381262423619,9.64285714285714,,,
Pnig_cyl,IFN3,34_388_A_1_IFN3,35,245,25,29.0766506944444,1269.70276822201,16.900139275766,10.533426183844,17.0756095500037,11.1,,,
Pnig_cyl,IFN3,34_395_A_1_IFN3,30,245,25,25.4154152777778,838.216033617315,19.1928270042194,9.79746835443038,19.648331759421,11.3125,,,
Pnig_cyl,IFN3,34_400_A_4_IFN3,35,245,25,22.0475944444444,495.148711841452,23.2585714285714,10.0821428571429,23.8104628862427,10.8125,,,
Pnig_cyl,IFN3,34_404_A_1_IFN3,35,245,25,35.1326159722222,1099.93749559065,19.3583601286174,9.11897106109325,20.1663035540817,10.625,,,
Pnig_cyl,IFN3,34_411_A_1_IFN3,30,245,25,9.45063055555556,127.323954473516,30.4055555555556,10.1111111111111,30.7418778794588,10.25,,,
Pnig_cyl,IFN3,34_413_A_1_IFN3,10,245,25,26.2811423611111,1414.71060526129,14.949125,7.3025,15.3795409960766,8.7258064516129,,,
Pnig_cyl,IFN3,34_414_A_1_IFN3,25,245,25,21.2121034722222,845.289586643622,17.4043933054393,7.71338912133891,17.8749225354555,8.8125,,,
Pnig_cyl,IFN3,34_415_A_1_IFN3,20,245,25,18.4079173611111,1160.06269631426,13.7797256097561,6.75914634146342,14.2140113049782,7.79032258064516,,,
Pnig_cyl,IFN3,34_417_A_4_IFN3,25,169,25,27.2395388888889,880.657351775154,19.5542168674699,8.83132530120482,19.8450159645826,9.8125,,,
Pnig_cyl,IFN3,34_418_A_1_IFN3,30,20,25,30.3972597222222,1520.81390065589,15.5444186046512,8.7,15.9527015281585,10.2352941176471,,,
Pnig_cyl,IFN3,34_428_A_1_IFN3,40,37,25,28.3032159722222,555.273912565057,25.0232484076433,12.6464968152866,25.4753005770383,13.3125,,,
Pnig_cyl,IFN3,34_429_A_4_IFN3,15,37,25,7.4472875,763.943726841098,11.0208333333333,5.5625,11.1409810310104,6.375,,,
Pnig_cyl,IFN3,34_437_A_1_IFN3,30,129,25,27.54471875,1336.90152197192,15.9916666666667,9.96428571428572,16.1966247953672,11.125,,,
Pnig_cyl,IFN3,34_444_A_4_IFN3,30,157,25,23.4126625,1241.40855611678,15.2307692307692,8.48717948717949,15.4961244120868,9.625,,,
Pnig_cyl,IFN3,34_472_A_1_IFN3,40,129,25,18.23684375,594.178454209743,18.5633928571429,9.08630952380953,19.768396721246,11.375,,,
Pnig_cyl,IFN3,34_476_A_1_IFN3,40,157,25,37.6731631944444,944.319329011912,21.499063670412,12.7228464419476,22.5378073949594,13.9375,,,
Pnig_cyl,IFN3,34_504_A_1_IFN3,25,245,25,27.5337048611111,714.428855656952,21.9438118811881,11.8044554455446,22.1517423828027,12.5,,,
Pnig_cyl,IFN3,34_513_A_4_IFN3,15,157,25,27.8358458333333,1389.95316966922,15.4544529262087,9.16157760814249,15.9682449670665,11.0606060606061,,,
Pnig_cyl,IFN3,34_567_A_1_IFN3,20,169,25,14.76454375,923.098669932993,13.8465517241379,7.31034482758621,14.2705598807596,8.25,,,
Pnig_cyl,IFN3,34_572_A_4_IFN3,15,231,25,11.18596875,795.774715459477,13.162,5.46,13.3781725209387,6,,,
Pnig_cyl,IFN3,34_578_A_1_IFN3,25,91,25,12.4597104166667,374.898310394242,20.3599056603774,7.65094339622641,20.5708525932956,7.57352941176471,,,
Pnig_cyl,IFN3,34_585_A_1_IFN3,25,169,25,36.9255284722222,1708.26305585301,16.0640786749482,10.0300207039337,16.5897959670318,11.3939393939394,,,
Pnig_cyl,IFN3,34_592_A_4_IFN3,30,231,25,31.8923951388889,1029.20196532759,18.9077319587629,8.89931271477663,19.8631592276183,10.025,,,
Pnig_cyl,IFN3,34_599_A_1_IFN3,25,94,25,24.1601826388889,636.619772367581,21.6086111111111,10.5944444444444,21.9818937486691,11.375,,,
